HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0002151	OG0000003	gnl|BL_ORD_ID|1066 lcl|NC_072731.1_cds_XP_054721816.1_1067 [gene=LOC129231506] [db_xref=GeneID:129231506] [protein=cuticle protein 14-like] [protein_id=XP_054721816.1] [location=join(111839553..111839558,111842043..111842141,111845999..111846370)] [gbkey=CDS]	gnl|BL_ORD_ID|1066 lcl|NC_072731.1_cds_XP_054721816.1_1067	LOC129231506	GeneID:129231506	cuticle protein 14-like	XP_054721816.1	join(111839553..111839558,111842043..111842141,111845999..111846370)	CDS	1.07529e-54	246	312	[1, 312]
N5.HOG0002159	OG0000003	gnl|BL_ORD_ID|1071 lcl|NC_072731.1_cds_XP_054721770.1_1072 [gene=LOC129231467] [db_xref=GeneID:129231467] [protein=cuticle protein 14-like] [protein_id=XP_054721770.1] [location=join(111936950..111936955,111938357..111938464,111945557..111945997)] [gbkey=CDS]	gnl|BL_ORD_ID|1071 lcl|NC_072731.1_cds_XP_054721770.1_1072	LOC129231467	GeneID:129231467	cuticle protein 14-like	XP_054721770.1	join(111936950..111936955,111938357..111938464,111945557..111945997)	CDS	1.96558e-35	162	219	[43, 261]
N5.HOG0002161	OG0000003	gnl|BL_ORD_ID|1069 lcl|NC_072731.1_cds_XP_054721746.1_1070 [gene=LOC129231450] [db_xref=GeneID:129231450] [protein=uncharacterized protein LOC129231450] [protein_id=XP_054721746.1] [location=complement(join(111915963..111916697,111919460..111919564,111922144..111922149))] [gbkey=CDS]	gnl|BL_ORD_ID|1069 lcl|NC_072731.1_cds_XP_054721746.1_1070	LOC129231450	GeneID:129231450	uncharacterized protein LOC129231450	XP_054721746.1	complement(join(111915963..111916697,111919460..111919564,111922144..111922149))	CDS	5.05701e-62	279	345	[1, 345]
N5.HOG0002163	OG0000003	gnl|BL_ORD_ID|1072 lcl|NC_072731.1_cds_XP_054721734.1_1073 [gene=LOC129231440] [db_xref=GeneID:129231440] [protein=LOW QUALITY PROTEIN: calphotin-like] [exception=unclassified translation discrepancy] [protein_id=XP_054721734.1] [location=complement(join(111991666..111992766,111992768..111992965,111994798..111994899,111997466..111997471))] [gbkey=CDS]	gnl|BL_ORD_ID|1072 lcl|NC_072731.1_cds_XP_054721734.1_1073	LOC129231440	GeneID:129231440	LOW QUALITY PROTEIN: calphotin-like	XP_054721734.1	complement(join(111991666..111992766,111992768..111992965,111994798..111994899,111997466..111997471))	CDS	1.287e-101	576	975	[1, 897]
N5.HOG0002164	OG0000003	gnl|BL_ORD_ID|1065 lcl|NC_072731.1_cds_XP_054721827.1_1066 [gene=LOC129231513] [db_xref=GeneID:129231513] [protein=cuticle protein 14-like] [protein_id=XP_054721827.1] [location=join(111825577..111825585,111830031..111830129,111834280..111834603)] [gbkey=CDS]	gnl|BL_ORD_ID|1065 lcl|NC_072731.1_cds_XP_054721827.1_1066	LOC129231513	GeneID:129231513	cuticle protein 14-like	XP_054721827.1	join(111825577..111825585,111830031..111830129,111834280..111834603)	CDS	6.64572e-61	285	390	[4, 390]
N5.HOG0002165	OG0000003	gnl|BL_ORD_ID|2527 lcl|NC_072731.1_cds_XP_054717351.1_2528 [gene=LOC129226736] [db_xref=GeneID:129226736] [protein=adult-specific rigid cuticular protein 15.7-like isoform X2] [protein_id=XP_054717351.1] [location=join(251474046..251474051,251475933..251476055,251481518..251482006)] [gbkey=CDS]	gnl|BL_ORD_ID|2527 lcl|NC_072731.1_cds_XP_054717351.1_2528	LOC129226736	GeneID:129226736	adult-specific rigid cuticular protein 15.7-like isoform X2	XP_054717351.1	join(251474046..251474051,251475933..251476055,251481518..251482006)	CDS	5.5657e-19	156	306	[73, 375]
N5.HOG0002192	OG0000003	gnl|BL_ORD_ID|2527 lcl|NC_072731.1_cds_XP_054717351.1_2528 [gene=LOC129226736] [db_xref=GeneID:129226736] [protein=adult-specific rigid cuticular protein 15.7-like isoform X2] [protein_id=XP_054717351.1] [location=join(251474046..251474051,251475933..251476055,251481518..251482006)] [gbkey=CDS]	gnl|BL_ORD_ID|2527 lcl|NC_072731.1_cds_XP_054717351.1_2528	LOC129226736	GeneID:129226736	adult-specific rigid cuticular protein 15.7-like isoform X2	XP_054717351.1	join(251474046..251474051,251475933..251476055,251481518..251482006)	CDS	6.73892e-94	465	675	[1, 618]
N5.HOG0002195	OG0000004	gnl|BL_ORD_ID|16504 lcl|NC_072739.1_cds_XP_054720255.1_16505 [gene=LOC129229900] [db_xref=GeneID:129229900] [protein=speckle-type POZ protein-like] [protein_id=XP_054720255.1] [location=complement(join(156071836..156072413,156078661..156078778))] [gbkey=CDS]	gnl|BL_ORD_ID|16504 lcl|NC_072739.1_cds_XP_054720255.1_16505	LOC129229900	GeneID:129229900	speckle-type POZ protein-like	XP_054720255.1	complement(join(156071836..156072413,156078661..156078778))	CDS	1.2348e-18	168	528	[7, 486]
N5.HOG0002208	OG0000004	gnl|BL_ORD_ID|16254 lcl|NC_072739.1_cds_XP_054720871.1_16255 [gene=LOC129230495] [db_xref=GeneID:129230495] [protein=TD and POZ domain-containing protein 3-like] [protein_id=XP_054720871.1] [location=complement(131359718..131360368)] [gbkey=CDS]	gnl|BL_ORD_ID|16254 lcl|NC_072739.1_cds_XP_054720871.1_16255	LOC129230495	GeneID:129230495	TD and POZ domain-containing protein 3-like	XP_054720871.1	complement(131359718..131360368)	CDS	4.3151e-15	96	225	[31, 255]
N5.HOG0002209	OG0000004	gnl|BL_ORD_ID|9592 lcl|NC_072735.1_cds_XP_054713654.1_9593 [gene=LOC129223112] [db_xref=GeneID:129223112] [protein=speckle-type POZ protein B-like] [protein_id=XP_054713654.1] [location=join(122101398..122101530,122108078..122108928)] [gbkey=CDS]	gnl|BL_ORD_ID|9592 lcl|NC_072735.1_cds_XP_054713654.1_9593	LOC129223112	GeneID:129223112	speckle-type POZ protein B-like	XP_054713654.1	join(122101398..122101530,122108078..122108928)	CDS	1.11193e-35	237	759	[169, 870]
N5.HOG0002210	OG0000004	gnl|BL_ORD_ID|8059 lcl|NC_072734.1_cds_XP_054711304.1_8060 [gene=LOC129220896] [db_xref=GeneID:129220896] [protein=speckle-type POZ protein-like] [protein_id=XP_054711304.1] [location=join(144358769..144358775,144359706..144360277)] [gbkey=CDS]	gnl|BL_ORD_ID|8059 lcl|NC_072734.1_cds_XP_054711304.1_8060	LOC129220896	GeneID:129220896	speckle-type POZ protein-like	XP_054711304.1	join(144358769..144358775,144359706..144360277)	CDS	6.30254e-19	123	291	[91, 381]
N5.HOG0002229	OG0000005	gnl|BL_ORD_ID|8074 lcl|NC_072734.1_cds_XP_054711311.1_8075 [gene=LOC129220903] [db_xref=GeneID:129220903] [protein=uncharacterized protein LOC129220903] [protein_id=XP_054711311.1] [location=join(145915578..145915638,145918230..145918300,145920301..145920379,145921642..145921750,145923770..145923945,145926270..145926491,145930034..145930111,145931615..145931685,145933235..145933310,145935467..145935581,145940574..145940749,145942077..145942300)] [gbkey=CDS]	gnl|BL_ORD_ID|8074 lcl|NC_072734.1_cds_XP_054711311.1_8075	LOC129220903	GeneID:129220903	uncharacterized protein LOC129220903	XP_054711311.1	join(145915578..145915638,145918230..145918300,145920301..145920379,145921642..145921750,145923770..145923945,145926270..145926491,145930034..145930111,145931615..145931685,145933235..145933310,145935467..145935581,145940574..145940749,145942077..145942300)	CDS	2.45497e-121	495	669	[790, 1458]
N5.HOG0002242	OG0000005	gnl|BL_ORD_ID|1561 lcl|NC_072731.1_cds_XP_054712993.1_1562 [gene=LOC129222502] [db_xref=GeneID:129222502] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054712993.1] [location=join(159816784..159816868,159818329..159818396,159820657..159820735,159821858..159821972,159823191..159823369,159825655..159825875)] [gbkey=CDS]	gnl|BL_ORD_ID|1561 lcl|NC_072731.1_cds_XP_054712993.1_1562	LOC129222502	GeneID:129222502	astacin-like metalloprotease toxin 5	XP_054712993.1	join(159816784..159816868,159818329..159818396,159820657..159820735,159821858..159821972,159823191..159823369,159825655..159825875)	CDS	2.33175e-114	450	660	[88, 747]
N5.HOG0002244	OG0000005	gnl|BL_ORD_ID|1561 lcl|NC_072731.1_cds_XP_054712993.1_1562 [gene=LOC129222502] [db_xref=GeneID:129222502] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054712993.1] [location=join(159816784..159816868,159818329..159818396,159820657..159820735,159821858..159821972,159823191..159823369,159825655..159825875)] [gbkey=CDS]	gnl|BL_ORD_ID|1561 lcl|NC_072731.1_cds_XP_054712993.1_1562	LOC129222502	GeneID:129222502	astacin-like metalloprotease toxin 5	XP_054712993.1	join(159816784..159816868,159818329..159818396,159820657..159820735,159821858..159821972,159823191..159823369,159825655..159825875)	CDS	4.36786e-112	462	741	[10, 747]
N5.HOG0002261	OG0000005	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151 [gene=LOC129224645] [db_xref=GeneID:129224645] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054715103.1] [location=join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)] [gbkey=CDS]	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151	LOC129224645	GeneID:129224645	astacin-like metalloprotease toxin 5	XP_054715103.1	join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)	CDS	2.09538e-117	477	669	[58, 717]
N5.HOG0002262	OG0000005	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151 [gene=LOC129224645] [db_xref=GeneID:129224645] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054715103.1] [location=join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)] [gbkey=CDS]	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151	LOC129224645	GeneID:129224645	astacin-like metalloprotease toxin 5	XP_054715103.1	join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)	CDS	2.06306e-119	486	717	[22, 720]
N5.HOG0002265	OG0000005	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151 [gene=LOC129224645] [db_xref=GeneID:129224645] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054715103.1] [location=join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)] [gbkey=CDS]	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151	LOC129224645	GeneID:129224645	astacin-like metalloprotease toxin 5	XP_054715103.1	join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)	CDS	9.81336e-115	456	660	[61, 720]
N5.HOG0002280	OG0000005	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151 [gene=LOC129224645] [db_xref=GeneID:129224645] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054715103.1] [location=join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)] [gbkey=CDS]	gnl|BL_ORD_ID|11150 lcl|NC_072736.1_cds_XP_054715103.1_11151	LOC129224645	GeneID:129224645	astacin-like metalloprotease toxin 5	XP_054715103.1	join(89254934..89254997,89257729..89257790,89261370..89261451,89264534..89264648,89266864..89267039,89267144..89267364)	CDS	1.18438e-112	471	723	[1, 717]
N5.HOG0002283	OG0000005	gnl|BL_ORD_ID|11149 lcl|NC_072736.1_cds_XP_054715102.1_11150 [gene=LOC129224644] [db_xref=GeneID:129224644] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054715102.1] [location=join(89206890..89206953,89212807..89212877,89223004..89223085,89226210..89226324,89236038..89236213,89241792..89242012)] [gbkey=CDS]	gnl|BL_ORD_ID|11149 lcl|NC_072736.1_cds_XP_054715102.1_11150	LOC129224644	GeneID:129224644	astacin-like metalloprotease toxin 5	XP_054715102.1	join(89206890..89206953,89212807..89212877,89223004..89223085,89226210..89226324,89236038..89236213,89241792..89242012)	CDS	5.06224e-85	393	762	[10, 726]
N5.HOG0002298	OG0000005	gnl|BL_ORD_ID|8074 lcl|NC_072734.1_cds_XP_054711311.1_8075 [gene=LOC129220903] [db_xref=GeneID:129220903] [protein=uncharacterized protein LOC129220903] [protein_id=XP_054711311.1] [location=join(145915578..145915638,145918230..145918300,145920301..145920379,145921642..145921750,145923770..145923945,145926270..145926491,145930034..145930111,145931615..145931685,145933235..145933310,145935467..145935581,145940574..145940749,145942077..145942300)] [gbkey=CDS]	gnl|BL_ORD_ID|8074 lcl|NC_072734.1_cds_XP_054711311.1_8075	LOC129220903	GeneID:129220903	uncharacterized protein LOC129220903	XP_054711311.1	join(145915578..145915638,145918230..145918300,145920301..145920379,145921642..145921750,145923770..145923945,145926270..145926491,145930034..145930111,145931615..145931685,145933235..145933310,145935467..145935581,145940574..145940749,145942077..145942300)	CDS	1.75426e-107	444	585	[1, 579]
N5.HOG0002341	OG0000005	gnl|BL_ORD_ID|14636 lcl|NC_072738.1_cds_XP_054718372.1_14637 [gene=LOC129227788] [db_xref=GeneID:129227788] [protein=astacin-like metalloprotease toxin 1] [protein_id=XP_054718372.1] [location=join(129283754..129283804,129293066..129293141,129294465..129294579,129297638..129297813,129299044..129299267)] [gbkey=CDS]	gnl|BL_ORD_ID|14636 lcl|NC_072738.1_cds_XP_054718372.1_14637	LOC129227788	GeneID:129227788	astacin-like metalloprotease toxin 1	XP_054718372.1	join(129283754..129283804,129293066..129293141,129294465..129294579,129297638..129297813,129299044..129299267)	CDS	4.66816e-112	438	648	[1, 642]
N5.HOG0002342	OG0000005	gnl|BL_ORD_ID|14636 lcl|NC_072738.1_cds_XP_054718372.1_14637 [gene=LOC129227788] [db_xref=GeneID:129227788] [protein=astacin-like metalloprotease toxin 1] [protein_id=XP_054718372.1] [location=join(129283754..129283804,129293066..129293141,129294465..129294579,129297638..129297813,129299044..129299267)] [gbkey=CDS]	gnl|BL_ORD_ID|14636 lcl|NC_072738.1_cds_XP_054718372.1_14637	LOC129227788	GeneID:129227788	astacin-like metalloprotease toxin 1	XP_054718372.1	join(129283754..129283804,129293066..129293141,129294465..129294579,129297638..129297813,129299044..129299267)	CDS	8.27004e-116	456	645	[1, 642]
N5.HOG0002345	OG0000005	gnl|BL_ORD_ID|8161 lcl|NC_072734.1_cds_XP_054711347.1_8162 [gene=LOC129220936] [db_xref=GeneID:129220936] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711347.1] [location=join(155334625..155334697,155337797..155337870,155339058..155339139,155340590..155340710,155342834..155343009,155344810..155345039)] [gbkey=CDS]	gnl|BL_ORD_ID|8161 lcl|NC_072734.1_cds_XP_054711347.1_8162	LOC129220936	GeneID:129220936	astacin-like metalloprotease toxin 5	XP_054711347.1	join(155334625..155334697,155337797..155337870,155339058..155339139,155340590..155340710,155342834..155343009,155344810..155345039)	CDS	1.77236e-140	549	669	[82, 750]
N5.HOG0002348	OG0000005	gnl|BL_ORD_ID|8185 lcl|NC_072734.1_cds_XP_054711357.1_8186 [gene=LOC129220947] [db_xref=GeneID:129220947] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711357.1] [location=complement(join(157339575..157339804,157347642..157347826,157352987..157353104,157355072..157355147,157356213..157356283,157358622..157358661))] [gbkey=CDS]	gnl|BL_ORD_ID|8185 lcl|NC_072734.1_cds_XP_054711357.1_8186	LOC129220947	GeneID:129220947	astacin-like metalloprotease toxin 5	XP_054711357.1	complement(join(157339575..157339804,157347642..157347826,157352987..157353104,157355072..157355147,157356213..157356283,157358622..157358661))	CDS	1.80795e-108	435	696	[10, 705]
N5.HOG0002352	OG0000005	gnl|BL_ORD_ID|8184 lcl|NC_072734.1_cds_XP_054711550.1_8185 [gene=LOC129221130] [db_xref=GeneID:129221130] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711550.1] [location=complement(join(157317300..157317541,157319118..157319293,157320788..157320905,157322256..157322331,157335303..157335379,157337626..157337677))] [gbkey=CDS]	gnl|BL_ORD_ID|8184 lcl|NC_072734.1_cds_XP_054711550.1_8185	LOC129221130	GeneID:129221130	astacin-like metalloprotease toxin 5	XP_054711550.1	complement(join(157317300..157317541,157319118..157319293,157320788..157320905,157322256..157322331,157335303..157335379,157337626..157337677))	CDS	1.12575e-129	516	705	[25, 729]
N5.HOG0002353	OG0000005	gnl|BL_ORD_ID|8184 lcl|NC_072734.1_cds_XP_054711550.1_8185 [gene=LOC129221130] [db_xref=GeneID:129221130] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711550.1] [location=complement(join(157317300..157317541,157319118..157319293,157320788..157320905,157322256..157322331,157335303..157335379,157337626..157337677))] [gbkey=CDS]	gnl|BL_ORD_ID|8184 lcl|NC_072734.1_cds_XP_054711550.1_8185	LOC129221130	GeneID:129221130	astacin-like metalloprotease toxin 5	XP_054711550.1	complement(join(157317300..157317541,157319118..157319293,157320788..157320905,157322256..157322331,157335303..157335379,157337626..157337677))	CDS	7.30168e-133	528	711	[19, 729]
N5.HOG0002363	OG0000005	gnl|BL_ORD_ID|8188 lcl|NC_072734.1_cds_XP_054711653.1_8189 [gene=LOC129221225] [db_xref=GeneID:129221225] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711653.1] [location=complement(join(157416321..157416541,157418519..157418694,157426222..157426336,157427825..157427900,157434423..157434490,157437653..157437695))] [gbkey=CDS]	gnl|BL_ORD_ID|8188 lcl|NC_072734.1_cds_XP_054711653.1_8189	LOC129221225	GeneID:129221225	astacin-like metalloprotease toxin 5	XP_054711653.1	complement(join(157416321..157416541,157418519..157418694,157426222..157426336,157427825..157427900,157434423..157434490,157437653..157437695))	CDS	2.49068e-83	354	672	[34, 699]
N5.HOG0002368	OG0000005	gnl|BL_ORD_ID|8188 lcl|NC_072734.1_cds_XP_054711653.1_8189 [gene=LOC129221225] [db_xref=GeneID:129221225] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711653.1] [location=complement(join(157416321..157416541,157418519..157418694,157426222..157426336,157427825..157427900,157434423..157434490,157437653..157437695))] [gbkey=CDS]	gnl|BL_ORD_ID|8188 lcl|NC_072734.1_cds_XP_054711653.1_8189	LOC129221225	GeneID:129221225	astacin-like metalloprotease toxin 5	XP_054711653.1	complement(join(157416321..157416541,157418519..157418694,157426222..157426336,157427825..157427900,157434423..157434490,157437653..157437695))	CDS	2.94102e-104	423	597	[1, 585]
N5.HOG0002373	OG0000005	gnl|BL_ORD_ID|8186 lcl|NC_072734.1_cds_XP_054710153.1_8187 [gene=LOC129219868] [db_xref=GeneID:129219868] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054710153.1] [location=complement(join(157365856..157366076,157368529..157368707,157371024..157371144,157372052..157372127,157373691..157373758,157379057..157379135))] [gbkey=CDS]	gnl|BL_ORD_ID|8186 lcl|NC_072734.1_cds_XP_054710153.1_8187	LOC129219868	GeneID:129219868	astacin-like metalloprotease toxin 5	XP_054710153.1	complement(join(157365856..157366076,157368529..157368707,157371024..157371144,157372052..157372127,157373691..157373758,157379057..157379135))	CDS	2.14545e-86	357	648	[28, 672]
N5.HOG0002375	OG0000005	gnl|BL_ORD_ID|8187 lcl|NC_072734.1_cds_XP_054711652.1_8188 [gene=LOC129221224] [db_xref=GeneID:129221224] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711652.1] [location=complement(join(157393273..157393493,157394404..157394582,157395495..157395609,157396069..157396144,157402298..157402365,157405729..157405780))] [gbkey=CDS]	gnl|BL_ORD_ID|8187 lcl|NC_072734.1_cds_XP_054711652.1_8188	LOC129221224	GeneID:129221224	astacin-like metalloprotease toxin 5	XP_054711652.1	complement(join(157393273..157393493,157394404..157394582,157395495..157395609,157396069..157396144,157402298..157402365,157405729..157405780))	CDS	1.42079e-96	387	654	[55, 708]
N5.HOG0002378	OG0000005	gnl|BL_ORD_ID|8188 lcl|NC_072734.1_cds_XP_054711653.1_8189 [gene=LOC129221225] [db_xref=GeneID:129221225] [protein=astacin-like metalloprotease toxin 5] [protein_id=XP_054711653.1] [location=complement(join(157416321..157416541,157418519..157418694,157426222..157426336,157427825..157427900,157434423..157434490,157437653..157437695))] [gbkey=CDS]	gnl|BL_ORD_ID|8188 lcl|NC_072734.1_cds_XP_054711653.1_8189	LOC129221225	GeneID:129221225	astacin-like metalloprotease toxin 5	XP_054711653.1	complement(join(157416321..157416541,157418519..157418694,157426222..157426336,157427825..157427900,157434423..157434490,157437653..157437695))	CDS	9.47009e-100	408	705	[1, 699]
N5.HOG0002565	OG0000006	gnl|BL_ORD_ID|6042 lcl|NC_072733.1_cds_XP_054709331.1_6043 [gene=LOC129219036] [db_xref=GeneID:129219036] [protein=uncharacterized protein LOC129219036] [protein_id=XP_054709331.1] [location=166588610..166589461] [gbkey=CDS]	gnl|BL_ORD_ID|6042 lcl|NC_072733.1_cds_XP_054709331.1_6043	LOC129219036	GeneID:129219036	uncharacterized protein LOC129219036	XP_054709331.1	166588610..166589461	CDS	2.45979e-65	333	702	[4, 702]
