HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0068694	jg33723.t1	129235229	XM_054868935	GO:0004252 [Name: serine-type endopeptidase activity]; GO:0006508 [Name: proteolysis]	chymotrypsinogen B-like
N5.HOG0068714	GJZJ01154771.1	129224612	XM_054859101	GO:0005802 [Name: trans-Golgi network]; GO:0005525 [Name: GTP binding]; GO:0003924 [Name: GTPase activity]	RAS oncogene family member Rab19
N5.HOG0068795	jg11494.t1	129221351	XM_054855822	GO:0005783 [Name: endoplasmic reticulum]; GO:0061355 [Name: Wnt protein secretion]; GO:1990698 [Name: palmitoleoyltransferase activity]; GO:0018345 [Name: protein palmitoylation]; GO:0017147 [Name: Wnt-protein binding]; GO:0060070 [Name: canonical Wnt signaling pathway]; GO:0016020 [Name: membrane]; GO:0030258 [Name: lipid modification]	protein-serine O-palmitoleoyltransferase porcupine-like
N5.HOG0068923	GJZJ01182379.1	129220814	XM_054855245	GO:0004252 [Name: serine-type endopeptidase activity]; GO:0005615 [Name: extracellular space]; GO:0006508 [Name: proteolysis]	uncharacterized LOC129220814
N5.HOG0068945	GJZJ01238957.1	129217453	XM_054851754	GO:0005634 [Name: nucleus]; GO:0007131 [Name: reciprocal meiotic recombination]; GO:0003690 [Name: double-stranded DNA binding]	meiotic nuclear division protein 1 homolog
N5.HOG0068969	GJZJ01070151.1	129219300	XM_054853643	GO:0072659 [Name: protein localization to plasma membrane]; GO:0016020 [Name: membrane]; GO:0051604 [Name: protein maturation]	tetraspanin-5-like
N5.HOG0068970	jg18962.t1	129219300	XM_054853643	GO:0072659 [Name: protein localization to plasma membrane]; GO:0016020 [Name: membrane]; GO:0051604 [Name: protein maturation]	tetraspanin-5-like
N5.HOG0069222	GJZJ01220720.1	129218662	XM_054852984	-	uncharacterized LOC129218662
N5.HOG0069309	jg21835.t1	129223070	XM_054857636	GO:0046872 [Name: metal ion binding]	zinc finger CCCH domain-containing protein 10-like
N5.HOG0069682	jg26633.t1	129216479	XM_054850697	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0007417 [Name: central nervous system development]	zinc finger protein ZIC 4-like
N5.HOG0069743	GJZJ01187496.1	129231471	XM_054865796	-	uncharacterized LOC129231471
N5.HOG0069746	GJZJ01144901.1	129228217	XM_054862882	GO:0003677 [Name: DNA binding]	uncharacterized LOC129228217
N5.HOG0070093	GJZJ01152811.1	129225557	XM_054860002	GO:0005737 [Name: cytoplasm]; GO:0031122 [Name: cytoplasmic microtubule organization]; GO:0035371 [Name: microtubule plus-end]; GO:0005634 [Name: nucleus]; GO:0051010 [Name: microtubule plus-end binding]	dynactin subunit 1-like
N5.HOG0070313	GJZJ01186284.1	129221247	XM_054855701	GO:0016020 [Name: membrane]	uncharacterized LOC129221247
N5.HOG0070457	GJZJ01138083.1	129216734	XM_054850951	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	PHD finger protein rhinoceros-like
N5.HOG0070535	jg35619.t1	129216048	XM_054850194	GO:0005737 [Name: cytoplasm]; GO:0005634 [Name: nucleus]; GO:0008017 [Name: microtubule binding]	microtubule-associated tumor suppressor candidate 2 homolog
N5.HOG0070689	GJZJ01074889.1	129218512	XM_054852800	-	uncharacterized LOC129218512
N5.HOG0070693	GJZJ01252644.1	129218704	XM_054853026	-	uncharacterized LOC129218704
N5.HOG0071392	jg1292.t1	129233107	XM_054867166	GO:0015031 [Name: protein transport]; GO:0043231 [Name: intracellular membrane-bounded organelle]; GO:0016192 [Name: vesicle-mediated transport]	AP-3 complex subunit sigma-2-like
N5.HOG0071650	GJZJ01176006.1	129217430	XM_054851727	-	uncharacterized LOC129217430
N5.HOG0071855	GJZJ01019019.1	129230365	XM_054864762	GO:0005515 [Name: protein binding]	protein artichoke-like
N5.HOG0071994	GJZJ01198434.1	129226419	XM_054861022	-	uncharacterized LOC129226419
N5.HOG0072801	GJZJ01084013.1	129224847	XM_054859394	-	uncharacterized LOC129224847
N5.HOG0073137	jg7580.t1	129227708	XM_054862310	GO:0000422 [Name: mitophagy]; GO:0000266 [Name: mitochondrial fission]; GO:0016559 [Name: peroxisome fission]; GO:0005515 [Name: protein binding]; GO:0005741 [Name: mitochondrial outer membrane]; GO:0005778 [Name: peroxisomal membrane]; GO:0043653 [Name: mitochondrial fragmentation involved in apoptotic process]	mitochondrial fission 1 protein-like
N5.HOG0074878	jg26846.t1	129233368	XM_054867410	-	uncharacterized LOC129233368
N5.HOG0078945	jg4127.t1	129225707	XM_054860190	-	trans-Golgi network integral membrane protein 2-like
N5.HOG0090332	GJZJ01256386.1	129230607	XM_054865022	-	TM2 domain-containing protein 2 amaretto
N5.HOG0090332	GJZJ01256386.1	129230606	XM_054865019	GO:0032543 [Name: mitochondrial translation]; GO:0003735 [Name: structural constituent of ribosome]; GO:0005763 [Name: mitochondrial small ribosomal subunit]	28S ribosomal protein S35, mitochondrial-like
N5.HOG0090498	jg39529.t1	129229385	XM_054863681	GO:0000812 [Name: Swr1 complex]; GO:0000492 [Name: box C/D snoRNP assembly]; GO:0097255 [Name: R2TP complex]; GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]; GO:0003678 [Name: DNA helicase activity]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035267 [Name: NuA4 histone acetyltransferase complex]; GO:0006338 [Name: chromatin remodeling]; GO:0031011 [Name: Ino80 complex]	RuvB-like helicase 2 rept
N5.HOG0091555	GJZJ01034182.1	129220814	XM_054855245	GO:0004252 [Name: serine-type endopeptidase activity]; GO:0005615 [Name: extracellular space]; GO:0006508 [Name: proteolysis]	uncharacterized LOC129220814
N5.HOG0093015	GJZJ01152513.1	129229869	XM_054864248	-	UPF0488 protein C8orf33 homolog
N5.HOG0107707	jg38966.t1	129220666	XM_054855095	GO:0032210 [Name: regulation of telomere maintenance via telomerase]; GO:0016233 [Name: telomere capping]; GO:0000781 [Name: chromosome, telomeric region]; GO:0000783 [Name: nuclear telomere cap complex]; GO:0098505 [Name: G-rich strand telomeric DNA binding]; GO:0010521 [Name: telomerase inhibitor activity]	uncharacterized LOC129220666
